Sample Type,File Name,Sample ID,Comment,Path,Instrument Method,Process Method,Position,Inj Vol,Filepath,Method,batch,file_no,instrument
unknown,MT_20210802_040,90049_1_249144_E5_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:C6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_040.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2882,IDX
unknown,MT_20210802_041,90049_3_249152_F9_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:C7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_041.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2883,IDX
unknown,MT_20210802_042,90049_3_249152_F9_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:C7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_042.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2884,IDX
unknown,MT_20210802_043,90049_7_249154_G9_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:C8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_043.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2885,IDX
unknown,MT_20210802_044,90049_7_249154_G9_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:C8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_044.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2886,IDX
unknown,MT_20210802_045,90049_2_249144_E8_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:C9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_045.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2887,IDX
unknown,MT_20210802_046,90049_2_249144_E8_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:C9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_046.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2888,IDX
unknown,MT_20210802_047,90049_6_249140_B8_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_047.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2889,IDX
unknown,MT_20210802_048,90049_6_249140_B8_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_048.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2890,IDX
unknown,MT_20210802_049,90089_7_249154_D8_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_049.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2891,IDX
unknown,MT_20210802_050,90089_7_249154_D8_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_050.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2892,IDX
pooled,MT_20210802_051,Pooled_Sample_20210802_8_003,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_051.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2893,IDX
pooled,MT_20210802_052,Pooled_Sample_20210802_8_004,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_052.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2894,IDX
unknown,MT_20210802_053,90089_3_249147_I6_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_053.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2895,IDX
unknown,MT_20210802_054,90089_3_249147_I6_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_054.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2896,IDX
unknown,MT_20210802_055,90089_1_249157_A5_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_055.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2897,IDX
unknown,MT_20210802_056,90089_1_249157_A5_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_056.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2898,IDX
unknown,MT_20210802_057,90089_6_249155_F3_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_057.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2899,IDX
unknown,MT_20210802_058,90089_6_249155_F3_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_058.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2900,IDX
unknown,MT_20210802_059,90089_2_249153_D1_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_059.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2901,IDX
unknown,MT_20210802_060,90089_2_249153_D1_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_060.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2902,IDX
unknown,MT_20210802_061,90096_1_249153_D9_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_061.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2903,IDX
unknown,MT_20210802_062,90096_1_249153_D9_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_062.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2904,IDX
unknown,MT_20210802_063,90096_3_249147_H3_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_063.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2905,IDX
unknown,MT_20210802_064,90096_3_249147_H3_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_064.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2906,IDX
unknown,MT_20210802_065,90096_6_249155_E3_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:D9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_065.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2907,IDX
unknown,MT_20210802_066,90096_6_249155_E3_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:D9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_066.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2908,IDX
unknown,MT_20210802_067,90096_2_249157_B9_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_067.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2909,IDX
unknown,MT_20210802_068,90096_2_249157_B9_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_068.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2910,IDX
unknown,MT_20210802_069,90096_7_249154_E3_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_069.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2911,IDX
unknown,MT_20210802_070,90096_7_249154_E3_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_070.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2912,IDX
unknown,MT_20210802_071,90099_2_249153_F4_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_071.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2913,IDX
unknown,MT_20210802_072,90099_2_249153_F4_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_072.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2914,IDX
unknown,MT_20210802_073,90099_3_249147_G5_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_073.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2915,IDX
unknown,MT_20210802_074,90099_3_249147_G5_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_074.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2916,IDX
unknown,MT_20210802_075,90099_7_249149_H8_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_075.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2917,IDX
unknown,MT_20210802_076,90099_7_249149_H8_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_076.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2918,IDX
unknown,MT_20210802_077,90099_1_249154_A7_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_077.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2919,IDX
unknown,MT_20210802_078,90099_1_249154_A7_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_078.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2920,IDX
unknown,MT_20210802_079,90099_6_249143_I8_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_079.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2921,IDX
unknown,MT_20210802_080,90099_6_249143_I8_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_080.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2922,IDX
unknown,MT_20210802_081,90102_1_249151_C3_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_081.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2923,IDX
unknown,MT_20210802_082,90102_1_249151_C3_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_082.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2924,IDX
unknown,MT_20210802_083,90102_2_249158_F2_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:E9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_083.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2925,IDX
unknown,MT_20210802_084,90102_2_249158_F2_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:E9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_084.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2926,IDX
unknown,MT_20210802_085,90102_3_249137_D7_001,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:F1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_085.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2927,IDX
unknown,MT_20210802_086,90102_3_249137_D7_002,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:F1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_086.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2928,IDX
qstd_standard,MT_20210802_087,Qstd_20210802_8_05,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_087.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2929,IDX
qstd_standard,MT_20210802_088,Qstd_20210802_8_06,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_088.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2930,IDX
qstd_standard,MT_20210802_089,Qstd_20210802_8_07,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_089.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,8,2931,IDX
qstd_standard,MT_20210802_090,Qstd_20210802_8_08,8,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 8,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch8_08022021_MT___MT_20210802_090.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,8,2932,IDX
